,names,scores,logfoldchanges,pvals,pvals_adj,abslfc
122,RCAN2,65.40458,2.4927964,0.0,0.0,2.4927964
1225,HMGCS1,-64.837906,-2.4920187,0.0,0.0,2.4920187
133,RUSC2,65.04843,2.4917645,0.0,0.0,2.4917645
1157,TCEAL7,-63.807716,-2.4907446,0.0,0.0,2.4907446
1293,LHFPL2,-65.19024,-2.4847403,0.0,0.0,2.4847403
885,PODXL,-42.423794,-2.4847152,0.0,0.0,2.4847152
148,SYNPO2,64.71621,2.4818609,0.0,0.0,2.4818609
200,CDH10,62.60329,2.4815059,0.0,0.0,2.4815059
983,HILPDA,-53.66575,-2.479299,0.0,0.0,2.479299
1358,EIF4G1,-65.547325,-2.4760232,0.0,0.0,2.4760232
112,SYNE1,65.640434,2.4740825,0.0,0.0,2.4740825
286,SPHKAP,56.636402,2.4655287,0.0,0.0,2.4655287
746,CCL21,-22.76645,-2.4654796,9.861507791597412e-115,1.1730580243771704e-114,2.4654796
1017,GNG8,-56.655567,-2.4644613,0.0,0.0,2.4644613
213,RFPL2,62.097557,2.4542258,0.0,0.0,2.4542258
558,MAP2,13.234224,2.453664,5.5668787254873605e-40,6.033466826756532e-40,2.453664
1064,CKB,-60.128605,-2.4491057,0.0,0.0,2.4491057
554,CEP55,14.958908,-2.4435809,1.3624289012055738e-50,1.5004723581559183e-50,2.4435809
1009,SLC35G3,-55.869335,-2.4431186,0.0,0.0,2.4431186
1162,SHC2,-63.910213,-2.4391937,0.0,0.0,2.4391937
129,ANKRD36C,65.17644,2.4211397,0.0,0.0,2.4211397
1196,CCDC183,-64.44502,-2.4199517,0.0,0.0,2.4199517
143,TMTC1,64.88383,2.4174836,0.0,0.0,2.4174836
240,CNTN5,60.333237,2.41722,0.0,0.0,2.41722
1120,GATA5,-62.92577,-2.4165335,0.0,0.0,2.4165335
1002,RAB3B,-55.53887,-2.4129274,0.0,0.0,2.4129274
1230,FGF13,-64.85844,-2.412203,0.0,0.0,2.412203
901,CHRD,-44.773834,-2.4120483,0.0,0.0,2.4120483
233,CD4,60.903843,2.411216,0.0,0.0,2.411216
805,PTPRZ1,-32.89992,-2.4014902,2.2035166745723932e-237,2.884184129021457e-237,2.4014902
47,HLCS,66.77274,2.4013152,0.0,0.0,2.4013152
366,TNFRSF11B,47.435814,2.400841,0.0,0.0,2.400841
181,MID1,63.43474,2.398777,0.0,0.0,2.398777
261,GPR85,58.522785,2.3983877,0.0,0.0,2.3983877
955,PRIM1,-50.81936,-2.393919,0.0,0.0,2.393919
862,ACTA2,-40.459526,-2.3900297,0.0,0.0,2.3900297
206,AMOTL1,62.410725,2.3752337,0.0,0.0,2.3752337
